shift_s,mode,route,metric,compared_mean,reference_mean,mean_difference,sd_difference,positive_flights,min_difference
-0.05,attitude_run_centered,top,vk_rmse_3d_cm,3.87879280747061,3.00854483796517,0.870247969505437,0.173574648455211,5,0.739597475204265
-0.05,attitude_run_centered,top,kt_rmse_3d_cm,3.23779043021226,2.35883829884582,0.878952131366442,0.308544735799786,5,0.587390503206724
-0.05,attitude_run_centered,top,kalman_pos_std_3d_cm,3.22274453513189,2.04007065059231,1.18267388453958,0.341689920143604,5,0.843337104042285
-0.05,attitude_run_centered,top,rpy_std_deg,8.97946574274848,4.88579713134706,4.09366861140142,0.980902862940952,5,2.63271478862148
-0.05,original_static,bot,vt_rmse_3d_cm,4.65830620240105,4.00677154556714,0.651534656833915,0.400559030945538,5,0.395924085449236
-0.05,original_static,bot,visual_dispersion_3d_cm,3.57098482850612,2.99382206687262,0.577162761633503,0.164545297904483,5,0.314801654244595
-0.05,original_static,bot,vk_rmse_3d_cm,3.90233945797439,3.37466013708728,0.527679320887119,0.492406113536412,5,0.106428796504275
-0.05,original_static,bot,kt_rmse_3d_cm,2.95085627062493,2.52290481174879,0.427951458876139,0.371511953962418,4,-0.0052063997449534
-0.05,original_static,bot,kalman_pos_std_3d_cm,2.74803944326579,2.33782608872626,0.410213354539531,0.412194898385716,4,-0.0830103805124076
-0.05,original_static,bot,rpy_std_deg,4.73643482048629,4.06747515233915,0.668959668147135,0.296445741966037,5,0.25687719684812
-0.05,original_static,mid,vt_rmse_3d_cm,4.31423644230236,4.29020549928891,0.0240309430134496,0.246911525775647,3,-0.305122054985915
-0.05,original_static,mid,visual_dispersion_3d_cm,3.86712386209602,4.18963823569565,-0.322514373599631,0.284674435072831,0,-0.731773828694545
-0.05,original_static,mid,vk_rmse_3d_cm,3.73956084568381,3.57755325577477,0.162007589909046,0.356010418558869,4,-0.435644550842897
-0.05,original_static,mid,kt_rmse_3d_cm,2.53632081293328,2.97239471939406,-0.43607390646078,0.344985230946445,1,-0.79502224531587
-0.05,original_static,mid,kalman_pos_std_3d_cm,2.47849246549504,2.93480360557206,-0.456311140077015,0.360928736040592,1,-0.8538735111409
-0.05,original_static,mid,rpy_std_deg,4.70833606693824,6.44505759039937,-1.73672152346114,0.892370213602809,0,-3.17107697367002
-0.05,original_static,top,vt_rmse_3d_cm,6.16678067485527,4.38410390814847,1.78267676670681,0.528884461169153,5,0.878274031907142
-0.05,original_static,top,visual_dispersion_3d_cm,5.4507944036629,3.40414047451781,2.04665392914509,0.461349648227481,5,1.40550763974135
-0.05,original_static,top,vk_rmse_3d_cm,5.40633534639764,3.6196271872418,1.78670815915584,0.730873387760131,5,0.572924134025677
-0.05,original_static,top,kt_rmse_3d_cm,3.23779043021226,2.35883829884582,0.878952131366442,0.308544735799786,5,0.587390503206724
-0.05,original_static,top,kalman_pos_std_3d_cm,3.22274453513189,2.04007065059231,1.18267388453958,0.341689920143604,5,0.843337104042285
-0.05,original_static,top,rpy_std_deg,8.97946574274848,4.88579713134706,4.09366861140142,0.980902862940952,5,2.63271478862148
0,attitude_absolute,bot,vt_rmse_3d_cm,4.21439802982791,3.72837709070976,0.486020939118159,0.285047897591952,5,0.144097979462976
0,attitude_absolute,bot,visual_dispersion_3d_cm,3.02451107491746,2.60753224714646,0.416978827771001,0.332847997434926,5,0.110273071963664
0,attitude_absolute,bot,vk_rmse_3d_cm,3.43692956573191,3.05663869611242,0.380290869619494,0.349049434580808,5,0.0793293742702912
0,attitude_absolute,bot,kt_rmse_3d_cm,2.94496443101851,2.51983016251333,0.42513426850518,0.372820335405521,4,-0.024156779769934
0,attitude_absolute,bot,kalman_pos_std_3d_cm,2.74376856298832,2.33479259859279,0.408975964395522,0.413237081119507,4,-0.10237783758811
0,attitude_absolute,bot,rpy_std_deg,4.73719737305785,4.06722788467655,0.669969488381304,0.297144654503268,5,0.258905944508668
0,attitude_absolute,mid,vt_rmse_3d_cm,3.60890017158843,3.43338927437102,0.175510897217414,0.350985905535428,2,-0.149722116699484
0,attitude_absolute,mid,visual_dispersion_3d_cm,3.0811737830656,3.28769245018867,-0.206518667123075,0.342370736291988,2,-0.484053356802561
0,attitude_absolute,mid,vk_rmse_3d_cm,3.17819224385533,2.31761039346923,0.860581850386098,0.281992784905754,5,0.669694574884242
0,attitude_absolute,mid,kt_rmse_3d_cm,2.51827053604811,2.97838471073528,-0.460114174687169,0.332392037457623,0,-0.806427468208184
0,attitude_absolute,mid,kalman_pos_std_3d_cm,2.46067692955279,2.94192441718015,-0.481247487627359,0.348190669888911,1,-0.864347763329679
0,attitude_absolute,mid,rpy_std_deg,4.70667844648648,6.44367497422971,-1.73699652774323,0.891774086661748,0,-3.1774895274872
0,attitude_absolute,top,vt_rmse_3d_cm,4.60826996028255,3.58953594508896,1.01873401519359,0.273978511073606,5,0.684402895976769
0,attitude_absolute,top,visual_dispersion_3d_cm,3.72215432752603,2.16938335122772,1.55277097629831,0.33620580886479,5,1.24662122071679
0,attitude_absolute,top,vk_rmse_3d_cm,3.82808052369612,2.86292727867017,0.965153245025949,0.18781966276291,5,0.831297444653404
0,attitude_absolute,top,kt_rmse_3d_cm,3.23842388649778,2.34975840173453,0.888665484763244,0.311632763160004,5,0.598203769226714
0,attitude_absolute,top,kalman_pos_std_3d_cm,3.22383676111479,2.03133806288688,1.19249869822791,0.344448290666149,5,0.854662529776343
0,attitude_absolute,top,rpy_std_deg,8.98091888743412,4.88986060257013,4.09105828486399,0.980241127952254,5,2.63545737793053
0,attitude_run_centered,bot,vt_rmse_3d_cm,4.22131816936363,3.73901800018727,0.48230016917636,0.284388709721428,5,0.130551148355429
0,attitude_run_centered,bot,visual_dispersion_3d_cm,3.02437319371722,2.60742401676751,0.416949176949709,0.332725324366763,5,0.110123614400409
0,attitude_run_centered,bot,vk_rmse_3d_cm,3.43157158307791,3.05854591472973,0.373025668348182,0.357908106115951,5,0.0484186491384562
0,attitude_run_centered,bot,kt_rmse_3d_cm,2.94496443101851,2.51983016251333,0.42513426850518,0.372820335405521,4,-0.024156779769934
0,attitude_run_centered,bot,kalman_pos_std_3d_cm,2.74376856298832,2.33479259859279,0.408975964395522,0.413237081119507,4,-0.10237783758811
0,attitude_run_centered,bot,rpy_std_deg,4.73719737305785,4.06722788467655,0.669969488381304,0.297144654503268,5,0.258905944508668
0,attitude_run_centered,mid,vt_rmse_3d_cm,3.6045602053146,3.42035896327073,0.184201242043875,0.387430791257087,2,-0.137990632623683
0,attitude_run_centered,mid,visual_dispersion_3d_cm,3.08110085021565,3.28796647707503,-0.206865626859381,0.342184995858348,2,-0.484099016597151
0,attitude_run_centered,mid,vk_rmse_3d_cm,3.17243213047963,2.29682726935476,0.875604861124876,0.317041985721024,5,0.630217481150457
0,attitude_run_centered,mid,kt_rmse_3d_cm,2.51827053604811,2.97838471073528,-0.460114174687169,0.332392037457623,0,-0.806427468208184
0,attitude_run_centered,mid,kalman_pos_std_3d_cm,2.46067692955279,2.94192441718015,-0.481247487627359,0.348190669888911,1,-0.864347763329679
0,attitude_run_centered,mid,rpy_std_deg,4.70667844648648,6.44367497422971,-1.73699652774323,0.891774086661748,0,-3.1774895274872
0,attitude_run_centered,top,vt_rmse_3d_cm,4.75788826469407,3.75285002451581,1.00503824017825,0.282059184043483,5,0.659417348106362
0,attitude_run_centered,top,visual_dispersion_3d_cm,3.72200989850972,2.16935000374538,1.55265989476434,0.336651269352485,5,1.24550755096259
0,attitude_run_centered,top,vk_rmse_3d_cm,3.98495581838787,3.03582370736829,0.949132111019575,0.185606068687517,5,0.81750407069974
0,attitude_run_centered,top,kt_rmse_3d_cm,3.23842388649778,2.34975840173453,0.888665484763244,0.311632763160004,5,0.598203769226714
0,attitude_run_centered,top,kalman_pos_std_3d_cm,3.22383676111479,2.03133806288688,1.19249869822791,0.344448290666149,5,0.854662529776343
0,attitude_run_centered,top,rpy_std_deg,8.98091888743412,4.88986060257013,4.09105828486399,0.980241127952254,5,2.63545737793053
0,original_static,bot,vt_rmse_3d_cm,4.65830620240105,4.00677154556714,0.651534656833915,0.400559030945538,5,0.395924085449236
0,original_static,bot,visual_dispersion_3d_cm,3.57098482850612,2.99382206687262,0.577162761633503,0.164545297904483,5,0.314801654244595
0,original_static,bot,vk_rmse_3d_cm,3.9141681163867,3.36090015971134,0.55326795667535,0.494145992699183,5,0.105110693783844
0,original_static,bot,kt_rmse_3d_cm,2.94496443101851,2.51983016251333,0.42513426850518,0.372820335405521,4,-0.024156779769934
0,original_static,bot,kalman_pos_std_3d_cm,2.74376856298832,2.33479259859279,0.408975964395522,0.413237081119507,4,-0.10237783758811
0,original_static,bot,rpy_std_deg,4.73719737305785,4.06722788467655,0.669969488381304,0.297144654503268,5,0.258905944508668
0,original_static,mid,vt_rmse_3d_cm,4.31423644230236,4.29020549928891,0.0240309430134496,0.246911525775647,3,-0.305122054985915
0,original_static,mid,visual_dispersion_3d_cm,3.86712386209602,4.18963823569565,-0.322514373599631,0.284674435072831,0,-0.731773828694545
0,original_static,mid,vk_rmse_3d_cm,3.73704158937488,3.61007078092144,0.12697080845344,0.393448199010918,4,-0.525329589495404
0,original_static,mid,kt_rmse_3d_cm,2.51827053604811,2.97838471073528,-0.460114174687169,0.332392037457623,0,-0.806427468208184
0,original_static,mid,kalman_pos_std_3d_cm,2.46067692955279,2.94192441718015,-0.481247487627359,0.348190669888911,1,-0.864347763329679
0,original_static,mid,rpy_std_deg,4.70667844648648,6.44367497422971,-1.73699652774323,0.891774086661748,0,-3.1774895274872
0,original_static,top,vt_rmse_3d_cm,6.16678067485527,4.38410390814847,1.78267676670681,0.528884461169153,5,0.878274031907142
0,original_static,top,visual_dispersion_3d_cm,5.4507944036629,3.40414047451781,2.04665392914509,0.461349648227481,5,1.40550763974135
0,original_static,top,vk_rmse_3d_cm,5.41963899949316,3.61804636574887,1.80159263374429,0.735847704303382,5,0.565208682233213
0,original_static,top,kt_rmse_3d_cm,3.23842388649778,2.34975840173453,0.888665484763244,0.311632763160004,5,0.598203769226714
0,original_static,top,kalman_pos_std_3d_cm,3.22383676111479,2.03133806288688,1.19249869822791,0.344448290666149,5,0.854662529776343
0,original_static,top,rpy_std_deg,8.98091888743412,4.88986060257013,4.09105828486399,0.980241127952254,5,2.63545737793053
0.05,attitude_absolute,bot,vt_rmse_3d_cm,4.22865824233479,3.75719869248783,0.471459549846953,0.291413928565039,5,0.127983035193597
0.05,attitude_absolute,bot,visual_dispersion_3d_cm,3.04552616505931,2.64577333604309,0.399752829016219,0.335153445551151,5,0.100162025766326
0.05,attitude_absolute,bot,vk_rmse_3d_cm,3.49976994529613,3.10573855598056,0.394031389315568,0.350954591831633,5,0.151541244828735
0.05,attitude_absolute,bot,kt_rmse_3d_cm,2.94432767894277,2.51680690880779,0.427520770134985,0.372708391438833,4,-0.0241314927665313
0.05,attitude_absolute,bot,kalman_pos_std_3d_cm,2.74430119873214,2.33182353027664,0.412477668455499,0.412461042577174,4,-0.101435110307271
0.05,attitude_absolute,bot,rpy_std_deg,4.7380244955229,4.06742466315157,0.67059983237133,0.297831492304463,5,0.261071302182758
0.05,attitude_absolute,mid,vt_rmse_3d_cm,3.62547178704386,3.45103069097458,0.17444109606928,0.361864075930743,3,-0.165712774982405
0.05,attitude_absolute,mid,visual_dispersion_3d_cm,3.10356460271902,3.30538361190992,-0.201819009190894,0.349984917489982,2,-0.481697069233865
0.05,attitude_absolute,mid,vk_rmse_3d_cm,3.20905292909623,2.42673390376137,0.782319025334858,0.293990965121005,5,0.586228299140459
0.05,attitude_absolute,mid,kt_rmse_3d_cm,2.5007529113368,2.98794284391051,-0.48718993257371,0.322056121863207,0,-0.813065485570841
0.05,attitude_absolute,mid,kalman_pos_std_3d_cm,2.44339110614296,2.95274876156509,-0.509357655422127,0.337733578488247,0,-0.870221896971507
0.05,attitude_absolute,mid,rpy_std_deg,4.70529148428845,6.44170310443945,-1.736411620151,0.891416496889304,0,-3.18401104449778
0.05,attitude_absolute,top,vt_rmse_3d_cm,4.72598998290741,3.6262967995165,1.09969318339091,0.297480695988672,5,0.775315989872531
0.05,attitude_absolute,top,visual_dispersion_3d_cm,3.85204217765533,2.22811785717847,1.62392432047685,0.361697807203339,5,1.33521951797334
0.05,attitude_absolute,top,vk_rmse_3d_cm,4.0083913512426,2.91924287869897,1.08914847254363,0.219904006935919,5,0.865226120069011
0.05,attitude_absolute,top,kt_rmse_3d_cm,3.24450712481547,2.34139384595343,0.903113278862044,0.31476753024124,5,0.612617322994538
0.05,attitude_absolute,top,kalman_pos_std_3d_cm,3.23061021653656,2.02339622090583,1.20721399563073,0.347410336708223,5,0.869371596763273
0.05,attitude_absolute,top,rpy_std_deg,8.98248960019154,4.89548413257545,4.08700546761609,0.981946150281602,5,2.63531833809938
0.05,attitude_run_centered,bot,vt_rmse_3d_cm,4.23568755310427,3.76779607784149,0.467891475262773,0.290856624233343,5,0.11451283004597
0.05,attitude_run_centered,bot,visual_dispersion_3d_cm,3.045410527721,2.64566815263904,0.39974237508196,0.33503957314396,5,0.100008291224821
0.05,attitude_run_centered,bot,vk_rmse_3d_cm,3.49452342619345,3.10772666406631,0.386796762127146,0.359192772554689,5,0.125209480814582
0.05,attitude_run_centered,bot,kt_rmse_3d_cm,2.94432767894277,2.51680690880779,0.427520770134985,0.372708391438833,4,-0.0241314927665313
0.05,attitude_run_centered,bot,kalman_pos_std_3d_cm,2.74430119873214,2.33182353027664,0.412477668455499,0.412461042577174,4,-0.101435110307271
0.05,attitude_run_centered,bot,rpy_std_deg,4.7380244955229,4.06742466315157,0.67059983237133,0.297831492304463,5,0.261071302182758
0.05,attitude_run_centered,mid,vt_rmse_3d_cm,3.62177766555279,3.4373407431165,0.184436922436297,0.401312759032547,3,-0.16897233280196
0.05,attitude_run_centered,mid,visual_dispersion_3d_cm,3.10348311872903,3.30560658664516,-0.202123467916139,0.349797974288351,2,-0.481284113230289
0.05,attitude_run_centered,mid,vk_rmse_3d_cm,3.20411221407414,2.4063366083494,0.797775605724743,0.329571690516353,5,0.519562142649879
0.05,attitude_run_centered,mid,kt_rmse_3d_cm,2.5007529113368,2.98794284391051,-0.48718993257371,0.322056121863207,0,-0.813065485570841
0.05,attitude_run_centered,mid,kalman_pos_std_3d_cm,2.44339110614296,2.95274876156509,-0.509357655422127,0.337733578488247,0,-0.870221896971507
0.05,attitude_run_centered,mid,rpy_std_deg,4.70529148428845,6.44170310443945,-1.736411620151,0.891416496889304,0,-3.18401104449778
0.05,attitude_run_centered,top,vt_rmse_3d_cm,4.8737249140551,3.78876056172024,1.08496435233486,0.304008150880771,5,0.750590045307361
0.05,attitude_run_centered,top,visual_dispersion_3d_cm,3.85194173155409,2.22811123464755,1.62383049690653,0.362079660420257,5,1.33416626016692
0.05,attitude_run_centered,top,vk_rmse_3d_cm,4.16138231871907,3.09005326137583,1.07132905734324,0.219958271529038,5,0.851693722606053
0.05,attitude_run_centered,top,kt_rmse_3d_cm,3.24450712481547,2.34139384595343,0.903113278862044,0.31476753024124,5,0.612617322994538
0.05,attitude_run_centered,top,kalman_pos_std_3d_cm,3.23061021653656,2.02339622090583,1.20721399563073,0.347410336708223,5,0.869371596763273
0.05,attitude_run_centered,top,rpy_std_deg,8.98248960019154,4.89548413257545,4.08700546761609,0.981946150281602,5,2.63531833809938
0.05,original_static,bot,vt_rmse_3d_cm,4.65830620240105,4.00677154556714,0.651534656833915,0.400559030945538,5,0.395924085449236
0.05,original_static,bot,visual_dispersion_3d_cm,3.57098482850612,2.99382206687262,0.577162761633503,0.164545297904483,5,0.314801654244595
0.05,original_static,bot,vk_rmse_3d_cm,3.9566642281555,3.36937582744243,0.587288400713071,0.499129410796135,5,0.0953656081363197
0.05,original_static,bot,kt_rmse_3d_cm,2.94432767894277,2.51680690880779,0.427520770134985,0.372708391438833,4,-0.0241314927665313
0.05,original_static,bot,kalman_pos_std_3d_cm,2.74430119873214,2.33182353027664,0.412477668455499,0.412461042577174,4,-0.101435110307271
0.05,original_static,bot,rpy_std_deg,4.7380244955229,4.06742466315157,0.67059983237133,0.297831492304463,5,0.261071302182758
0.05,original_static,mid,vt_rmse_3d_cm,4.31423644230236,4.29020549928891,0.0240309430134496,0.246911525775647,3,-0.305122054985915
0.05,original_static,mid,visual_dispersion_3d_cm,3.86712386209602,4.18963823569565,-0.322514373599631,0.284674435072831,0,-0.731773828694545
0.05,original_static,mid,vk_rmse_3d_cm,3.74532580027858,3.66713616604189,0.0781896342366897,0.424659364903888,3,-0.620033297556925
0.05,original_static,mid,kt_rmse_3d_cm,2.5007529113368,2.98794284391051,-0.48718993257371,0.322056121863207,0,-0.813065485570841
0.05,original_static,mid,kalman_pos_std_3d_cm,2.44339110614296,2.95274876156509,-0.509357655422127,0.337733578488247,0,-0.870221896971507
0.05,original_static,mid,rpy_std_deg,4.70529148428845,6.44170310443945,-1.736411620151,0.891416496889304,0,-3.18401104449778
0.05,original_static,top,vt_rmse_3d_cm,6.16678067485527,4.38410390814847,1.78267676670681,0.528884461169153,5,0.878274031907142
0.05,original_static,top,visual_dispersion_3d_cm,5.4507944036629,3.40414047451781,2.04665392914509,0.461349648227481,5,1.40550763974135
0.05,original_static,top,vk_rmse_3d_cm,5.4575650568667,3.62480661635054,1.83275844051617,0.743285723907387,5,0.572262760746301
0.05,original_static,top,kt_rmse_3d_cm,3.24450712481547,2.34139384595343,0.903113278862044,0.31476753024124,5,0.612617322994538
0.05,original_static,top,kalman_pos_std_3d_cm,3.23061021653656,2.02339622090583,1.20721399563073,0.347410336708223,5,0.869371596763273
0.05,original_static,top,rpy_std_deg,8.98248960019154,4.89548413257545,4.08700546761609,0.981946150281602,5,2.63531833809938
0.1,attitude_absolute,bot,vt_rmse_3d_cm,4.25468876395622,3.79925070798982,0.455438055966399,0.288944879890123,5,0.124001512869998
0.1,attitude_absolute,bot,visual_dispersion_3d_cm,3.08531131083864,2.69953144378125,0.385779867057387,0.326954262015604,5,0.10204782014326
0.1,attitude_absolute,bot,vk_rmse_3d_cm,3.61016474893431,3.19557467136601,0.414590077568302,0.352077422099681,5,0.0977683273341063
0.1,attitude_absolute,bot,kt_rmse_3d_cm,2.94242291260075,2.51910724674668,0.423315665854079,0.366283108188286,4,-0.0180928220697356
0.1,attitude_absolute,bot,kalman_pos_std_3d_cm,2.74324497985747,2.33357959826017,0.409665381597301,0.404876994631055,4,-0.0944202835490136
0.1,attitude_absolute,bot,rpy_std_deg,4.73812484429817,4.06746961507783,0.670655229220341,0.29914704842006,5,0.263403535308705
0.1,attitude_absolute,mid,vt_rmse_3d_cm,3.65832923175808,3.49162699405402,0.166702237704066,0.37584764176877,3,-0.180008720989008
0.1,attitude_absolute,mid,visual_dispersion_3d_cm,3.14267200646699,3.34843151405298,-0.205759507585987,0.36083136514689,2,-0.548297485138754
0.1,attitude_absolute,mid,vk_rmse_3d_cm,3.26817961805555,2.58433177493534,0.683847843120217,0.313230840488324,5,0.471503791178365
0.1,attitude_absolute,mid,kt_rmse_3d_cm,2.48360621144449,2.99529576879896,-0.511689557354471,0.316634890627019,0,-0.820854344066696
0.1,attitude_absolute,mid,kalman_pos_std_3d_cm,2.42630117015807,2.96129575525127,-0.534994585093197,0.332124815527056,0,-0.877018963330137
0.1,attitude_absolute,mid,rpy_std_deg,4.70371997714352,6.44000973684467,-1.73628975970115,0.891032204768444,0,-3.19034490102807
0.1,attitude_absolute,top,vt_rmse_3d_cm,4.88810608367126,3.67389558089346,1.2142105027778,0.329574832299485,5,0.901138429033796
0.1,attitude_absolute,top,visual_dispersion_3d_cm,4.03218145769025,2.30331132947993,1.72887012821032,0.392812494724426,5,1.37963357052593
0.1,attitude_absolute,top,vk_rmse_3d_cm,4.26058774778545,2.99871657374055,1.26187117404489,0.261278180469999,5,0.948696708767869
0.1,attitude_absolute,top,kt_rmse_3d_cm,3.24738415640777,2.33404707158797,0.913337084819807,0.316629100406539,5,0.621705803129468
0.1,attitude_absolute,top,kalman_pos_std_3d_cm,3.23408854301025,2.01647426817877,1.21761427483148,0.3491291268343,5,0.878307051772274
0.1,attitude_absolute,top,rpy_std_deg,8.98441837432888,4.8995668107992,4.08485156352968,0.982295002580228,5,2.63769782555963
0.1,attitude_run_centered,bot,vt_rmse_3d_cm,4.26166343234662,3.80975882710454,0.451904605242081,0.288558434412744,5,0.110375704354954
0.1,attitude_run_centered,bot,visual_dispersion_3d_cm,3.08521564978574,2.6994321745034,0.385783475282343,0.326862539015151,5,0.10192092467888
0.1,attitude_run_centered,bot,vk_rmse_3d_cm,3.60483772650452,3.19738628230123,0.407451444203293,0.359820911064069,5,0.0805214356800734
0.1,attitude_run_centered,bot,kt_rmse_3d_cm,2.94242291260075,2.51910724674668,0.423315665854079,0.366283108188286,4,-0.0180928220697356
0.1,attitude_run_centered,bot,kalman_pos_std_3d_cm,2.74324497985747,2.33357959826017,0.409665381597301,0.404876994631055,4,-0.0944202835490136
0.1,attitude_run_centered,bot,rpy_std_deg,4.73812484429817,4.06746961507783,0.670655229220341,0.29914704842006,5,0.263403535308705
0.1,attitude_run_centered,mid,vt_rmse_3d_cm,3.65514193758814,3.47764614197505,0.17749579561309,0.417820370890963,3,-0.23960129574973
0.1,attitude_run_centered,mid,visual_dispersion_3d_cm,3.14257744079836,3.34861005866664,-0.206032617868276,0.360662716744282,2,-0.547889569077177
0.1,attitude_run_centered,mid,vk_rmse_3d_cm,3.26397186873088,2.56530646914425,0.698665399586629,0.348211832472819,5,0.390750371120468
0.1,attitude_run_centered,mid,kt_rmse_3d_cm,2.48360621144449,2.99529576879896,-0.511689557354471,0.316634890627019,0,-0.820854344066696
0.1,attitude_run_centered,mid,kalman_pos_std_3d_cm,2.42630117015807,2.96129575525127,-0.534994585093197,0.332124815527056,0,-0.877018963330137
0.1,attitude_run_centered,mid,rpy_std_deg,4.70371997714352,6.44000973684467,-1.73628975970115,0.891032204768444,0,-3.19034490102807
0.1,attitude_run_centered,top,vt_rmse_3d_cm,5.03309999533724,3.8350204689302,1.19807952640703,0.335019607481285,5,0.875937747777843
0.1,attitude_run_centered,top,visual_dispersion_3d_cm,4.03211613571478,2.30333417046196,1.72878196525281,0.393182457585386,5,1.37932146350907
0.1,attitude_run_centered,top,vk_rmse_3d_cm,4.40828999211658,3.16651742256524,1.24177256955134,0.263667835007154,5,0.93536964402614
0.1,attitude_run_centered,top,kt_rmse_3d_cm,3.24738415640777,2.33404707158797,0.913337084819807,0.316629100406539,5,0.621705803129468
0.1,attitude_run_centered,top,kalman_pos_std_3d_cm,3.23408854301025,2.01647426817877,1.21761427483148,0.3491291268343,5,0.878307051772274
0.1,attitude_run_centered,top,rpy_std_deg,8.98441837432888,4.8995668107992,4.08485156352968,0.982295002580228,5,2.63769782555963
0.1,original_static,bot,vt_rmse_3d_cm,4.65830620240105,4.00677154556714,0.651534656833915,0.400559030945538,5,0.395924085449236
0.1,original_static,bot,visual_dispersion_3d_cm,3.57098482850612,2.99382206687262,0.577162761633503,0.164545297904483,5,0.314801654244595
0.1,original_static,bot,vk_rmse_3d_cm,4.02657798694836,3.39863790854481,0.627940078403551,0.502068157123011,5,0.090871148971726
0.1,original_static,bot,kt_rmse_3d_cm,2.94242291260075,2.51910724674668,0.423315665854079,0.366283108188286,4,-0.0180928220697356
0.1,original_static,bot,kalman_pos_std_3d_cm,2.74324497985747,2.33357959826017,0.409665381597301,0.404876994631055,4,-0.0944202835490136
0.1,original_static,bot,rpy_std_deg,4.73812484429817,4.06746961507783,0.670655229220341,0.29914704842006,5,0.263403535308705
0.1,original_static,mid,vt_rmse_3d_cm,4.31423644230236,4.29020549928891,0.0240309430134496,0.246911525775647,3,-0.305122054985915
0.1,original_static,mid,visual_dispersion_3d_cm,3.86712386209602,4.18963823569565,-0.322514373599631,0.284674435072831,0,-0.731773828694545
0.1,original_static,mid,vk_rmse_3d_cm,3.76620484599564,3.73659734172714,0.0296075042685039,0.454247015205858,3,-0.712621172668304
0.1,original_static,mid,kt_rmse_3d_cm,2.48360621144449,2.99529576879896,-0.511689557354471,0.316634890627019,0,-0.820854344066696
0.1,original_static,mid,kalman_pos_std_3d_cm,2.42630117015807,2.96129575525127,-0.534994585093197,0.332124815527056,0,-0.877018963330137
0.1,original_static,mid,rpy_std_deg,4.70371997714352,6.44000973684467,-1.73628975970115,0.891032204768444,0,-3.19034490102807
0.1,original_static,top,vt_rmse_3d_cm,6.16678067485527,4.38410390814847,1.78267676670681,0.528884461169153,5,0.878274031907142
0.1,original_static,top,visual_dispersion_3d_cm,5.4507944036629,3.40414047451781,2.04665392914509,0.461349648227481,5,1.40550763974135
0.1,original_static,top,vk_rmse_3d_cm,5.51848936104685,3.6400084709268,1.87848089012005,0.7514957242218,5,0.594248555911379
0.1,original_static,top,kt_rmse_3d_cm,3.24738415640777,2.33404707158797,0.913337084819807,0.316629100406539,5,0.621705803129468
0.1,original_static,top,kalman_pos_std_3d_cm,3.23408854301025,2.01647426817877,1.21761427483148,0.3491291268343,5,0.878307051772274
0.1,original_static,top,rpy_std_deg,8.98441837432888,4.8995668107992,4.08485156352968,0.982295002580228,5,2.63769782555963
0.15,attitude_absolute,bot,vt_rmse_3d_cm,4.29669823346839,3.84878836692062,0.447909866547766,0.283488690335891,5,0.135985920830623
0.15,attitude_absolute,bot,visual_dispersion_3d_cm,3.14389403007534,2.76418461763492,0.379709412440417,0.312485718430563,5,0.113180200805883
0.15,attitude_absolute,bot,vk_rmse_3d_cm,3.75746635210992,3.30899443823281,0.448471913877106,0.344952910428719,5,0.104972092897058
0.15,attitude_absolute,bot,kt_rmse_3d_cm,2.94008533598254,2.51254828020796,0.427537055774577,0.363476214190876,4,-0.0146054584166944
0.15,attitude_absolute,bot,kalman_pos_std_3d_cm,2.74203922460204,2.32657721459871,0.41546201000333,0.400888567185277,4,-0.0901210283564158
0.15,attitude_absolute,bot,rpy_std_deg,4.73848857555406,4.06755595255542,0.670932622998637,0.301109017272093,5,0.266043282178029
0.15,attitude_absolute,mid,vt_rmse_3d_cm,3.70133317294878,3.55912025399636,0.142212918952417,0.386427792763106,3,-0.234633936894851
0.15,attitude_absolute,mid,visual_dispersion_3d_cm,3.19264218581446,3.41757548707331,-0.224933301258844,0.369491841636919,2,-0.607873674120706
0.15,attitude_absolute,mid,vk_rmse_3d_cm,3.35010364213714,2.78319928769788,0.566904354439252,0.33959553535646,5,0.329374858487197
0.15,attitude_absolute,mid,kt_rmse_3d_cm,2.46830037579537,2.99995452532684,-0.53165414953147,0.314160391827268,0,-0.826487287723115
0.15,attitude_absolute,mid,kalman_pos_std_3d_cm,2.41104675928419,2.96692761664891,-0.555880857364717,0.329467932126624,0,-0.881207984881037
0.15,attitude_absolute,mid,rpy_std_deg,4.70100577810303,6.43781154064534,-1.73680576254231,0.89073382501371,0,-3.19571350959248
0.15,attitude_absolute,top,vt_rmse_3d_cm,5.08056731202678,3.73066627675706,1.34990103526972,0.369234428672423,5,1.00923511511829
0.15,attitude_absolute,top,visual_dispersion_3d_cm,4.24957253843869,2.39011674782062,1.85945579061807,0.430738441392124,5,1.42862089086073
0.15,attitude_absolute,top,vk_rmse_3d_cm,4.56240416339855,3.09616237464666,1.46624178875189,0.303641533420816,5,1.07425815318557
0.15,attitude_absolute,top,kt_rmse_3d_cm,3.25164912805953,2.32699328016285,0.924655847896674,0.315683686003187,5,0.633236369952425
0.15,attitude_absolute,top,kalman_pos_std_3d_cm,3.23916060075039,2.00984944894138,1.22931115180901,0.347418247930925,5,0.890189439500962
0.15,attitude_absolute,top,rpy_std_deg,8.98606445480836,4.90445220479499,4.08161225001337,0.983283967625209,5,2.63954874691083
0.15,attitude_run_centered,bot,vt_rmse_3d_cm,4.30358592939034,3.85902120797667,0.444564721413672,0.283020403082595,5,0.122917545267846
